costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,tic,naics,dlc,dltt,prc,ni,oiadp,revt,sale,csho,emp
A,USD,STD,INDL,C,002403,2016-12-31,BRISTOL-MYERS SQUIBB CO,BMY,325412,992.0000,5716.0000,,4457.0000,4747.0000,19427.0000,19427.0000,1672.0000,25.0000
A,USD,STD,INDL,C,002403,2017-12-31,BRISTOL-MYERS SQUIBB CO,BMY,325412,987.0000,6975.0000,,1007.0000,4220.0000,20776.0000,20776.0000,1633.0000,23.7000
A,USD,STD,INDL,C,002403,2018-12-31,BRISTOL-MYERS SQUIBB CO,BMY,325412,1703.0000,5646.0000,,4920.0000,5238.0000,22561.0000,22561.0000,1632.0000,23.3000
A,USD,STD,INDL,C,002403,2019-12-31,BRISTOL-MYERS SQUIBB CO,BMY,325412,3479.0000,44059.0000,,3439.0000,6738.0000,26145.0000,26145.0000,2251.0000,30.0000
A,USD,STD,INDL,C,002403,2020-12-31,BRISTOL-MYERS SQUIBB CO,BMY,325412,2504.0000,49169.0000,,-9015.0000,6174.0000,42518.0000,42518.0000,2244.0000,30.2500
A,USD,STD,INDL,C,002403,2021-12-31,BRISTOL-MYERS SQUIBB CO,BMY,325412,5117.0000,40479.0000,,6994.0000,8825.0000,46385.0000,46385.0000,2176.0000,32.2000
A,USD,STD,INDL,C,002403,2022-12-31,BRISTOL-MYERS SQUIBB CO,BMY,325412,4400.0000,36317.0000,,6327.0000,9694.0000,46159.0000,46159.0000,2098.0000,34.3000
A,USD,STD,INDL,C,002403,2023-12-31,BRISTOL-MYERS SQUIBB CO,BMY,325412,3281.0000,38183.0000,,8025.0000,8556.0000,45006.0000,45006.0000,2021.0000,34.1000
A,USD,STD,INDL,C,002403,2024-12-31,BRISTOL-MYERS SQUIBB CO,BMY,325412,2227.0000,48973.0000,,-8948.0000,9705.0000,48300.0000,48300.0000,2029.0000,34.1000
A,USD,STD,FS,C,002547,2014-12-31,CIGNA GROUP (THE),CI,524114,147.0000,5005.0000,0.0000,,,34954.0000,,,37.2000
A,USD,STD,INDL,C,002547,2014-12-31,CIGNA GROUP (THE),CI,524114,147.0000,5005.0000,,2102.0000,3569.0000,34914.0000,34914.0000,259.2760,37.2000
A,USD,STD,FS,C,002547,2015-12-31,CIGNA GROUP (THE),CI,524114,149.0000,5020.0000,0.0000,,,37919.0000,,,39.3000
A,USD,STD,INDL,C,002547,2015-12-31,CIGNA GROUP (THE),CI,524114,149.0000,5020.0000,,2094.0000,3722.0000,37876.0000,37876.0000,256.5440,39.3000
A,USD,STD,FS,C,002547,2016-12-31,CIGNA GROUP (THE),CI,524114,276.0000,4756.0000,0.0000,,,39711.0000,,,41.0000
A,USD,STD,INDL,C,002547,2016-12-31,CIGNA GROUP (THE),CI,524114,276.0000,4756.0000,,1867.0000,3560.0000,39668.0000,39668.0000,256.8690,41.0000
A,USD,STD,FS,C,002547,2017-12-31,CIGNA GROUP (THE),CI,524114,240.0000,5199.0000,0.0000,,,41666.0000,,,46.0000
A,USD,STD,INDL,C,002547,2017-12-31,CIGNA GROUP (THE),CI,524114,240.0000,5199.0000,,2237.0000,4369.0000,41616.0000,41616.0000,243.9670,46.0000
A,USD,STD,FS,C,002547,2018-12-31,CIGNA GROUP (THE),CI,524114,2955.0000,39523.0000,0.0000,,,48501.0000,,,73.8000
A,USD,STD,INDL,C,002547,2018-12-31,CIGNA GROUP (THE),CI,524114,2955.0000,39523.0000,,2637.0000,4774.0000,48489.0000,48489.0000,380.9240,73.8000
A,USD,STD,FS,C,002547,2019-12-31,CIGNA GROUP (THE),CI,524114,5680.0000,32358.0000,0.0000,,,153796.0000,,,73.7000
A,USD,STD,INDL,C,002547,2019-12-31,CIGNA GROUP (THE),CI,524114,5680.0000,32358.0000,,5104.0000,9020.0000,153699.0000,153699.0000,372.5310,73.7000
A,USD,STD,FS,C,002547,2020-12-31,CIGNA GROUP (THE),CI,524114,3526.0000,30036.0000,0.0000,,,160398.0000,,,73.7000
A,USD,STD,INDL,C,002547,2020-12-31,CIGNA GROUP (THE),CI,524114,3526.0000,30036.0000,,8458.0000,8450.0000,160216.0000,160216.0000,354.7710,73.7000
A,USD,STD,FS,C,002547,2021-12-31,CIGNA GROUP (THE),CI,524114,2676.0000,31561.0000,0.0000,,,174333.0000,,,73.7000
A,USD,STD,INDL,C,002547,2021-12-31,CIGNA GROUP (THE),CI,524114,2676.0000,31561.0000,,5365.0000,8441.0000,174274.0000,174274.0000,322.9480,73.7000
A,USD,STD,FS,C,002547,2022-12-31,CIGNA GROUP (THE),CI,524114,3107.0000,28446.0000,0.0000,,,180075.0000,,,71.3000
A,USD,STD,INDL,C,002547,2022-12-31,CIGNA GROUP (THE),CI,524114,3107.0000,28446.0000,,6668.0000,8174.0000,180147.0000,180147.0000,298.6760,71.3000
A,USD,STD,FS,C,002547,2023-12-31,CIGNA GROUP (THE),CI,524114,2880.0000,28495.0000,0.0000,,,195231.0000,,,72.5000
A,USD,STD,INDL,C,002547,2023-12-31,CIGNA GROUP (THE),CI,524114,2880.0000,28495.0000,,5164.0000,9013.0000,195244.0000,195244.0000,292.5040,72.5000
A,USD,STD,FS,C,002547,2024-12-31,CIGNA GROUP (THE),CI,524114,3035.0000,28937.0000,0.0000,,,244610.0000,,,73.5000
A,USD,STD,INDL,C,002547,2024-12-31,CIGNA GROUP (THE),CI,524114,3035.0000,28937.0000,,3434.0000,6933.0000,244362.0000,244362.0000,273.7890,73.5000
A,USD,STD,INDL,C,002751,2015-06-30,CARDINAL HEALTH INC,CAH,424210,281.0000,5211.0000,,1215.0000,2215.0000,102531.0000,102531.0000,328.0000,34.5000
A,USD,STD,INDL,C,002751,2016-06-30,CARDINAL HEALTH INC,CAH,424210,587.0000,4952.0000,,1427.0000,2572.0000,121546.0000,121546.0000,322.0000,37.3000
A,USD,STD,INDL,C,002751,2017-06-30,CARDINAL HEALTH INC,CAH,424210,1327.0000,9068.0000,,1288.0000,2362.0000,129976.0000,129976.0000,316.0000,40.4000
A,USD,STD,INDL,C,002751,2018-06-30,CARDINAL HEALTH INC,CAH,424210,1001.0000,8012.0000,,256.0000,1987.0000,136809.0000,136809.0000,309.0000,50.2000
A,USD,STD,INDL,C,002751,2019-06-30,CARDINAL HEALTH INC,CAH,424210,452.0000,7579.0000,,1363.0000,1678.0000,145534.0000,145534.0000,299.0000,49.5000
A,USD,STD,INDL,C,002751,2020-06-30,CARDINAL HEALTH INC,CAH,424210,114.0000,7106.0000,,-3696.0000,1655.0000,152922.0000,152922.0000,293.0000,48.0000
A,USD,STD,INDL,C,002751,2021-06-30,CARDINAL HEALTH INC,CAH,424210,976.0000,5739.0000,,611.0000,1909.0000,162467.0000,162467.0000,291.0000,47.3000
A,USD,STD,INDL,C,002751,2022-06-30,CARDINAL HEALTH INC,CAH,424210,682.0000,5123.0000,,-933.0000,1639.0000,181364.0000,181364.0000,273.0000,46.5000
A,USD,STD,INDL,C,002751,2023-06-30,CARDINAL HEALTH INC,CAH,424210,892.0000,4284.0000,,261.0000,1969.0000,205012.0000,205012.0000,251.0000,48.0000
A,USD,STD,INDL,C,002751,2024-06-30,CARDINAL HEALTH INC,CAH,424210,551.0000,5058.0000,,852.0000,2146.0000,226827.0000,226827.0000,244.0000,48.9000
A,USD,STD,INDL,C,002751,2025-06-30,CARDINAL HEALTH INC,CAH,424210,714.0000,8631.0000,,1561.0000,2484.0000,222578.0000,222578.0000,239.0000,57.7000
A,USD,STD,INDL,C,002817,2014-12-31,CATERPILLAR INC,CAT,333120,11501.0000,27784.0000,,3695.0000,7585.0000,55184.0000,55184.0000,606.1670,114.2330
A,USD,STD,INDL,C,002817,2015-12-31,CATERPILLAR INC,CAT,333120,12846.0000,25247.0000,,2102.0000,5953.0000,47011.0000,47011.0000,582.3220,105.7000
A,USD,STD,INDL,C,002817,2016-12-31,CATERPILLAR INC,CAT,333120,13965.0000,22818.0000,,-67.0000,2750.0000,38537.0000,38537.0000,586.4860,95.4000
A,USD,STD,INDL,C,002817,2017-12-31,CATERPILLAR INC,CAT,333120,11031.0000,23847.0000,,754.0000,6521.0000,45462.0000,45462.0000,597.6260,98.4000
A,USD,STD,INDL,C,002817,2018-12-31,CATERPILLAR INC,CAT,333120,11553.0000,25000.0000,,6147.0000,9578.0000,54722.0000,54722.0000,575.5430,104.0000
A,USD,STD,INDL,C,002817,2019-12-31,CATERPILLAR INC,CAT,333120,11549.0000,26742.0000,,6093.0000,9624.0000,53800.0000,53800.0000,550.0830,102.3000
A,USD,STD,INDL,C,002817,2020-12-31,CATERPILLAR INC,CAT,333120,11327.0000,26456.0000,,2998.0000,5894.0000,41748.0000,41748.0000,545.3040,97.3000
A,USD,STD,INDL,C,002817,2021-12-31,CATERPILLAR INC,CAT,333120,11914.0000,26517.0000,,6489.0000,7711.0000,50971.0000,50971.0000,535.8880,107.7000
A,USD,STD,INDL,C,002817,2022-12-31,CATERPILLAR INC,CAT,333120,11430.0000,26142.0000,,6705.0000,10109.0000,59427.0000,59427.0000,516.3460,109.1000
A,USD,STD,INDL,C,002817,2023-12-31,CATERPILLAR INC,CAT,333120,13553.0000,24899.0000,,10335.0000,15211.0000,67060.0000,67060.0000,499.3770,113.2000
A,USD,STD,INDL,C,002817,2024-12-31,CATERPILLAR INC,CAT,333120,11201.0000,27810.0000,,10792.0000,15232.0000,64809.0000,64809.0000,477.9320,112.9000
A,USD,STD,FS,C,002968,2014-12-31,JPMORGAN CHASE & CO,JPM,522110,296827.0000,268676.0000,,,,102102.0000,,,241.3590
A,USD,STD,INDL,C,002968,2014-12-31,JPMORGAN CHASE & CO,JPM,522110,296827.0000,268676.0000,,21762.0000,52238.0000,102102.0000,102102.0000,3714.7890,241.3590
A,USD,STD,FS,C,002968,2015-12-31,JPMORGAN CHASE & CO,JPM,522110,218863.0000,259133.0000,,,,100492.0000,,,234.5980
A,USD,STD,INDL,C,002968,2015-12-31,JPMORGAN CHASE & CO,JPM,522110,218863.0000,259133.0000,,24442.0000,50744.0000,100492.0000,100492.0000,3663.4750,234.5980
A,USD,STD,FS,C,002968,2016-12-31,JPMORGAN CHASE & CO,JPM,522110,224109.0000,271245.0000,,,,105486.0000,,,243.3550
A,USD,STD,INDL,C,002968,2016-12-31,JPMORGAN CHASE & CO,JPM,522110,224109.0000,271245.0000,,24733.0000,51212.0000,105486.0000,105486.0000,3561.1900,243.3550
A,USD,STD,FS,C,002968,2017-12-31,JPMORGAN CHASE & CO,JPM,522110,226276.0000,268522.0000,,,,113254.0000,,,252.5390
A,USD,STD,INDL,C,002968,2017-12-31,JPMORGAN CHASE & CO,JPM,522110,226276.0000,268522.0000,,24441.0000,52778.0000,113254.0000,113254.0000,3425.3000,252.5390
A,USD,STD,FS,C,002968,2018-12-31,JPMORGAN CHASE & CO,JPM,522110,283990.0000,249637.0000,,,,131412.0000,,,256.1050
A,USD,STD,INDL,C,002968,2018-12-31,JPMORGAN CHASE & CO,JPM,522110,283990.0000,249637.0000,,32474.0000,59298.0000,131412.0000,131412.0000,3275.7660,256.1050
A,USD,STD,FS,C,002968,2019-12-31,JPMORGAN CHASE & CO,JPM,522110,262878.0000,261720.0000,,,,142422.0000,,,256.9810
A,USD,STD,INDL,C,002968,2019-12-31,JPMORGAN CHASE & CO,JPM,522110,262878.0000,261720.0000,,36431.0000,63197.0000,142422.0000,142422.0000,3084.0210,256.9810
A,USD,STD,FS,C,002968,2020-12-31,JPMORGAN CHASE & CO,JPM,522110,287351.0000,263259.0000,,,,129503.0000,,,255.3510
A,USD,STD,INDL,C,002968,2020-12-31,JPMORGAN CHASE & CO,JPM,522110,287351.0000,263259.0000,,29131.0000,54012.0000,129503.0000,129503.0000,3049.4340,255.3510
A,USD,STD,FS,C,002968,2021-12-31,JPMORGAN CHASE & CO,JPM,522110,270710.0000,286557.0000,,,,127202.0000,,,271.0250
A,USD,STD,INDL,C,002968,2021-12-31,JPMORGAN CHASE & CO,JPM,522110,270710.0000,286557.0000,,48334.0000,79890.0000,127202.0000,127202.0000,2944.1490,271.0250
A,USD,STD,FS,C,002968,2022-12-31,JPMORGAN CHASE & CO,JPM,522110,278803.0000,271885.0000,,,,154792.0000,,,293.7230
A,USD,STD,INDL,C,002968,2022-12-31,JPMORGAN CHASE & CO,JPM,522110,278803.0000,271885.0000,,37676.0000,68923.0000,154792.0000,154792.0000,2934.2580,293.7230
A,USD,STD,FS,C,002968,2023-12-31,JPMORGAN CHASE & CO,JPM,522110,312421.0000,349484.0000,,,,236311.0000,,,309.9260
A,USD,STD,INDL,C,002968,2023-12-31,JPMORGAN CHASE & CO,JPM,522110,312421.0000,349484.0000,,49552.0000,87103.0000,236311.0000,236311.0000,2876.6590,309.9260
A,USD,STD,FS,C,002968,2024-12-31,JPMORGAN CHASE & CO,JPM,522110,390690.0000,369356.0000,,,,278803.0000,,,317.2330
A,USD,STD,INDL,C,002968,2024-12-31,JPMORGAN CHASE & CO,JPM,522110,390690.0000,369356.0000,,58471.0000,102454.0000,278803.0000,278803.0000,2797.6200,317.2330
A,USD,STD,INDL,C,002991,2014-12-31,CHEVRON CORP,CVX,324110,3790.0000,24028.0000,,19241.0000,19726.0000,192308.0000,192308.0000,1879.6490,64.7000
A,USD,STD,INDL,C,002991,2015-12-31,CHEVRON CORP,CVX,324110,4928.0000,33664.0000,,4587.0000,-3357.0000,122566.0000,122566.0000,1882.8140,61.5000
A,USD,STD,INDL,C,002991,2016-12-31,CHEVRON CORP,CVX,324110,10840.0000,35286.0000,,-497.0000,-6133.0000,103310.0000,103310.0000,1891.5070,55.2000
A,USD,STD,INDL,C,002991,2017-12-31,CHEVRON CORP,CVX,324110,5192.0000,33571.0000,,9195.0000,2480.0000,127485.0000,127485.0000,1904.7020,51.9000
A,USD,STD,INDL,C,002991,2018-12-31,CHEVRON CORP,CVX,324110,5726.0000,28733.0000,,14824.0000,14446.0000,158902.0000,158902.0000,1902.8380,48.6000
A,USD,STD,INDL,C,002991,2019-12-31,CHEVRON CORP,CVX,324110,4559.0000,26299.0000,,2924.0000,100.0000,139865.0000,139865.0000,1882.1680,48.2000
A,USD,STD,INDL,C,002991,2020-12-31,CHEVRON CORP,CVX,324110,2839.0000,45382.0000,,-5543.0000,-5082.0000,94471.0000,94471.0000,1925.1860,47.7360
A,USD,STD,INDL,C,002991,2021-12-31,CHEVRON CORP,CVX,324110,1251.0000,33621.0000,,15625.0000,16180.0000,155606.0000,155606.0000,1929.8060,42.5950
A,USD,STD,INDL,C,002991,2022-12-31,CHEVRON CORP,CVX,324110,3075.0000,24295.0000,,35465.0000,39950.0000,235717.0000,235717.0000,1915.2170,43.8460
A,USD,STD,INDL,C,002991,2023-12-31,CHEVRON CORP,CVX,324110,2067.0000,24003.0000,,21369.0000,26229.0000,196913.0000,196913.0000,1865.6480,45.6000
A,USD,STD,INDL,C,002991,2024-12-31,CHEVRON CORP,CVX,324110,5925.0000,23686.0000,,17661.0000,19897.0000,193414.0000,193414.0000,1769.0120,45.2980
A,USD,STD,INDL,C,003144,2014-12-31,COCA-COLA CO,KO,312111,22682.0000,19063.0000,,7098.0000,10559.0000,45998.0000,45998.0000,4366.0000,129.2000
A,USD,STD,INDL,C,003144,2015-12-31,COCA-COLA CO,KO,312111,15806.0000,28407.0000,,7351.0000,10240.0000,44294.0000,44294.0000,4324.0000,123.2000
A,USD,STD,INDL,C,003144,2016-12-31,COCA-COLA CO,KO,312111,16025.0000,29684.0000,,6527.0000,9974.0000,41863.0000,41863.0000,4288.0000,100.3000
A,USD,STD,INDL,C,003144,2017-12-31,COCA-COLA CO,KO,312111,16503.0000,31182.0000,,1248.0000,9430.0000,35410.0000,35410.0000,4259.0000,61.8000
A,USD,STD,INDL,C,003144,2018-12-31,COCA-COLA CO,KO,312111,18191.0000,25364.0000,,6434.0000,9748.0000,31856.0000,31856.0000,4268.0000,62.6000
A,USD,STD,INDL,C,003144,2019-12-31,COCA-COLA CO,KO,312111,15528.0000,28627.0000,,8920.0000,10541.0000,37266.0000,37266.0000,4280.0000,86.2000
A,USD,STD,INDL,C,003144,2020-12-31,COCA-COLA CO,KO,312111,2990.0000,41425.0000,,7747.0000,9837.0000,33014.0000,33014.0000,4302.0000,80.3000
A,USD,STD,INDL,C,003144,2021-12-31,COCA-COLA CO,KO,312111,4955.0000,39277.0000,,9771.0000,11334.0000,38655.0000,38655.0000,4325.0000,79.0000
A,USD,STD,INDL,C,003144,2022-12-31,COCA-COLA CO,KO,312111,3113.0000,37490.0000,,9542.0000,12124.0000,43004.0000,43004.0000,4328.0000,82.5000
A,USD,STD,INDL,C,003144,2023-12-31,COCA-COLA CO,KO,312111,6878.0000,36548.0000,,10714.0000,13289.0000,45754.0000,45754.0000,4308.0000,79.1000
A,USD,STD,INDL,C,003144,2024-12-31,COCA-COLA CO,KO,312111,2437.0000,43298.0000,,10631.0000,14120.0000,47061.0000,47061.0000,4302.0000,69.7000
A,USD,STD,INDL,C,003226,2014-12-31,COMCAST CORP,CMCSA,516210,4217.0000,44017.0000,,8380.0000,15141.0000,68775.0000,68775.0000,2541.0670,139.0000
A,USD,STD,INDL,C,003226,2015-12-31,COMCAST CORP,CMCSA,516210,3627.0000,48994.0000,,8163.0000,16196.0000,74510.0000,74510.0000,2442.3980,153.0000
A,USD,STD,INDL,C,003226,2016-12-31,COMCAST CORP,CMCSA,516210,5480.0000,55566.0000,,8695.0000,16920.0000,80403.0000,80403.0000,2375.8010,159.0000
A,USD,STD,INDL,C,003226,2017-12-31,COMCAST CORP,CMCSA,516210,5134.0000,59422.0000,,22714.0000,17795.0000,84526.0000,84526.0000,4644.5080,164.0000
A,USD,STD,INDL,C,003226,2018-12-31,COMCAST CORP,CMCSA,516210,4398.0000,107345.0000,,11731.0000,19182.0000,94507.0000,94507.0000,4525.9620,184.0000
A,USD,STD,INDL,C,003226,2019-12-31,COMCAST CORP,CMCSA,516210,5167.0000,106822.0000,,13057.0000,21305.0000,108942.0000,108942.0000,4553.0340,190.0000
A,USD,STD,INDL,C,003226,2020-12-31,COMCAST CORP,CMCSA,516210,3864.0000,109522.0000,,10534.0000,17605.0000,103564.0000,103564.0000,4580.6560,168.0000
A,USD,STD,INDL,C,003226,2021-12-31,COMCAST CORP,CMCSA,516210,2898.0000,104361.0000,,14159.0000,20842.0000,116385.0000,116385.0000,4533.2300,189.0000
A,USD,STD,INDL,C,003226,2022-12-31,COMCAST CORP,CMCSA,516210,2418.0000,104348.0000,,5370.0000,23111.0000,121427.0000,121427.0000,4220.1190,186.0000
A,USD,STD,INDL,C,003226,2023-12-31,COMCAST CORP,CMCSA,516210,2817.0000,100859.0000,,15388.0000,23314.0000,121572.0000,121572.0000,3978.7620,186.0000
A,USD,STD,INDL,C,003226,2024-12-31,COMCAST CORP,CMCSA,516210,5658.0000,99755.0000,,16192.0000,23305.0000,123731.0000,123731.0000,3787.7460,182.0000
A,USD,STD,FS,C,003243,2014-12-31,CITIGROUP INC,C,522110,236943.0000,192010.0000,0.0000,,,90572.0000,,,241.0000
A,USD,STD,INDL,C,003243,2014-12-31,CITIGROUP INC,C,522110,307887.0000,192010.0000,,7313.0000,27811.0000,90572.0000,90572.0000,3023.9180,241.0000
A,USD,STD,FS,C,003243,2015-12-31,CITIGROUP INC,C,522110,196455.0000,157738.0000,0.0000,,,88275.0000,,,231.0000
A,USD,STD,INDL,C,003243,2015-12-31,CITIGROUP INC,C,522110,254282.0000,157738.0000,,17242.0000,32167.0000,88275.0000,88275.0000,2953.2790,231.0000
A,USD,STD,FS,C,003243,2016-12-31,CITIGROUP INC,C,522110,192689.0000,170053.0000,0.0000,,,82566.0000,,,219.0000
A,USD,STD,INDL,C,003243,2016-12-31,CITIGROUP INC,C,522110,273479.0000,170053.0000,,14912.0000,29373.0000,82566.0000,82566.0000,2772.3920,219.0000
A,USD,STD,FS,C,003243,2017-12-31,CITIGROUP INC,C,522110,240902.0000,183231.0000,0.0000,,,87367.0000,,,209.0000
A,USD,STD,INDL,C,003243,2017-12-31,CITIGROUP INC,C,522110,317073.0000,183231.0000,,-6798.0000,32433.0000,87367.0000,87367.0000,2569.9090,209.0000
A,USD,STD,FS,C,003243,2018-12-31,CITIGROUP INC,C,522110,237026.0000,193409.0000,0.0000,,,96720.0000,,,204.0000
A,USD,STD,INDL,C,003243,2018-12-31,CITIGROUP INC,C,522110,327848.0000,193409.0000,,18045.0000,37695.0000,96720.0000,96720.0000,2368.4670,204.0000
A,USD,STD,FS,C,003243,2019-12-31,CITIGROUP INC,C,522110,237470.0000,214843.0000,0.0000,,,103449.0000,,,200.0000
A,USD,STD,INDL,C,003243,2019-12-31,CITIGROUP INC,C,522110,309912.0000,214843.0000,,19401.0000,40431.0000,103449.0000,103449.0000,2114.1230,200.0000
A,USD,STD,FS,C,003243,2020-12-31,CITIGROUP INC,C,522110,254029.0000,231465.0000,0.0000,,,88842.0000,,,210.0000
A,USD,STD,INDL,C,003243,2020-12-31,CITIGROUP INC,C,522110,354073.0000,231465.0000,,11047.0000,21636.0000,88839.0000,88839.0000,2082.0900,210.1530
A,USD,STD,FS,C,003243,2021-12-31,CITIGROUP INC,C,522110,235221.0000,224497.0000,0.0000,,,80565.0000,,,223.4440
A,USD,STD,INDL,C,003243,2021-12-31,CITIGROUP INC,C,522110,341229.0000,224497.0000,,21952.0000,34306.0000,80565.0000,80565.0000,1984.3550,223.4440
A,USD,STD,FS,C,003243,2022-12-31,CITIGROUP INC,C,522110,263382.0000,242223.0000,0.0000,,,101013.0000,,,239.9030
A,USD,STD,INDL,C,003243,2022-12-31,CITIGROUP INC,C,522110,374102.0000,242223.0000,,14845.0000,33613.0000,101013.0000,101013.0000,1936.9860,239.9030
A,USD,STD,FS,C,003243,2023-12-31,CITIGROUP INC,C,522110,348203.0000,243805.0000,0.0000,,,155462.0000,,,239.0000
A,USD,STD,INDL,C,003243,2023-12-31,CITIGROUP INC,C,522110,452861.0000,243805.0000,,9228.0000,54790.0000,155462.0000,155462.0000,1903.1140,239.0000
A,USD,STD,FS,C,003243,2024-12-31,CITIGROUP INC,C,522110,330147.0000,248438.0000,0.0000,,,170731.0000,,,229.0000
A,USD,STD,INDL,C,003243,2024-12-31,CITIGROUP INC,C,522110,415683.0000,248438.0000,,12682.0000,67041.0000,170731.0000,170731.0000,1877.0710,229.0000
A,USD,STD,INDL,C,003813,2015-01-31,TARGET CORP,TGT,455219,91.0000,12705.0000,,-1636.0000,4762.0000,72618.0000,72618.0000,640.2140,347.0000
A,USD,STD,INDL,C,003813,2016-01-31,TARGET CORP,TGT,455219,815.0000,11945.0000,,3363.0000,5126.0000,73785.0000,73785.0000,602.2270,341.0000
A,USD,STD,INDL,C,003813,2017-01-31,TARGET CORP,TGT,455219,1718.0000,11031.0000,,2737.0000,4973.0000,69495.0000,69495.0000,556.1560,323.0000
A,USD,STD,INDL,C,003813,2018-01-31,TARGET CORP,TGT,455219,270.0000,11317.0000,,2934.0000,4307.0000,71879.0000,71879.0000,541.6820,345.0000
A,USD,STD,INDL,C,003813,2019-01-31,TARGET CORP,TGT,455219,1218.0000,12227.0000,,2937.0000,4110.0000,75356.0000,75356.0000,517.7620,360.0000
A,USD,STD,INDL,C,003813,2020-01-31,TARGET CORP,TGT,455219,361.0000,13613.0000,,3281.0000,4641.0000,78112.0000,78112.0000,504.1990,368.0000
A,USD,STD,INDL,C,003813,2021-01-31,TARGET CORP,TGT,455219,1355.0000,13754.0000,,4368.0000,6765.0000,93561.0000,93561.0000,500.8770,409.0000
A,USD,STD,INDL,C,003813,2022-01-31,TARGET CORP,TGT,455219,425.0000,16042.0000,,6946.0000,8946.0000,106005.0000,106005.0000,471.2740,450.0000
A,USD,STD,INDL,C,003813,2023-01-31,TARGET CORP,TGT,455219,426.0000,18647.0000,,2780.0000,3848.0000,109120.0000,109120.0000,460.3470,440.0000
A,USD,STD,INDL,C,003813,2024-01-31,TARGET CORP,TGT,455219,1445.0000,18201.0000,,4138.0000,5707.0000,107412.0000,107412.0000,461.6750,415.0000
A,USD,STD,INDL,C,003813,2025-01-31,TARGET CORP,TGT,455219,1989.0000,17886.0000,,4091.0000,5566.0000,106566.0000,106566.0000,455.5670,440.0000
A,USD,STD,INDL,C,003980,2015-09-30,DISNEY (WALT) CO,DIS,516120,4590.0000,12968.0000,,8382.0000,13224.0000,52465.0000,52465.0000,1661.0000,185.0000
A,USD,STD,INDL,C,003980,2016-09-30,DISNEY (WALT) CO,DIS,516120,3707.0000,16657.0000,,9391.0000,14487.0000,55632.0000,55632.0000,1597.0000,195.0000
A,USD,STD,INDL,C,003980,2017-09-30,DISNEY (WALT) CO,DIS,516120,6184.0000,19248.0000,,8980.0000,13873.0000,55137.0000,55137.0000,1517.0000,199.0000
A,USD,STD,INDL,C,003980,2018-09-30,DISNEY (WALT) CO,DIS,516120,3802.0000,17226.0000,,12598.0000,14837.0000,59434.0000,59434.0000,1488.0000,201.0000
A,USD,STD,INDL,C,003980,2019-09-30,DISNEY (WALT) CO,DIS,516120,8862.0000,38275.0000,,11054.0000,12009.0000,69570.0000,69570.0000,1802.0000,223.0000
A,USD,STD,INDL,C,003980,2020-09-30,DISNEY (WALT) CO,DIS,516120,6495.0000,55828.0000,,-2864.0000,3794.0000,65388.0000,65388.0000,1810.0000,203.0000
A,USD,STD,INDL,C,003980,2021-09-30,DISNEY (WALT) CO,DIS,516120,6544.0000,51769.0000,,1995.0000,3659.0000,67418.0000,67418.0000,1818.0000,190.0000
A,USD,STD,INDL,C,003980,2022-09-30,DISNEY (WALT) CO,DIS,516120,3721.0000,48538.0000,,3145.0000,7793.0000,83745.0000,83745.0000,1824.0000,220.0000
A,USD,STD,INDL,C,003980,2023-09-30,DISNEY (WALT) CO,DIS,516120,5107.0000,45565.0000,,2354.0000,8992.0000,88898.0000,88898.0000,1830.0000,225.0000
A,USD,STD,INDL,C,003980,2024-09-30,DISNEY (WALT) CO,DIS,516120,7619.0000,41898.0000,,4972.0000,11914.0000,91361.0000,91361.0000,1812.0000,233.0000
A,USD,STD,INDL,C,004016,2015-01-31,DOLLAR GENERAL CORP,DG,455219,101.1580,2639.4270,,1065.3450,1783.3930,18909.5880,18909.5880,303.4470,105.5000
A,USD,STD,INDL,C,004016,2016-01-31,DOLLAR GENERAL CORP,DG,455219,1.3790,2969.1750,,1165.0800,1946.3940,20368.5620,20368.5620,286.6940,113.4000
A,USD,STD,INDL,C,004016,2017-01-31,DOLLAR GENERAL CORP,DG,455219,500.9500,2710.5760,,1251.1330,2063.4490,21986.5980,21986.5980,275.2120,121.0000
A,USD,STD,INDL,C,004016,2018-01-31,DOLLAR GENERAL CORP,DG,455219,401.3450,2604.6130,,1538.9600,2032.6180,23470.9670,23470.9670,268.7330,129.0000
A,USD,STD,INDL,C,004016,2019-01-31,DOLLAR GENERAL CORP,DG,455219,1.9500,2862.7400,,1589.4720,2150.1060,25625.0430,25625.0430,259.5110,135.0000
A,USD,STD,INDL,C,004016,2020-01-31,DOLLAR GENERAL CORP,DG,455219,965.3600,10731.1210,,1712.5550,2333.3040,27753.9730,27753.9730,251.9360,143.0000
A,USD,STD,INDL,C,004016,2021-01-31,DOLLAR GENERAL CORP,DG,455219,1074.0790,12516.3630,,2655.0500,3721.7650,33746.8390,33746.8390,240.7850,158.0000
A,USD,STD,INDL,C,004016,2022-01-31,DOLLAR GENERAL CORP,DG,455219,1183.5590,13062.7770,,2399.2320,3220.6750,34220.4490,34220.4490,230.0160,163.0000
A,USD,STD,INDL,C,004016,2023-01-31,DOLLAR GENERAL CORP,DG,455219,1288.9390,16372.1600,,2415.9890,3328.3020,37844.8630,37844.8630,219.1050,170.0000
