fic,costat,datafmt,indfmt,consol,gvkey,datadate,conm,naics,dlc,dltt,emp,oiadp,prc,revt,sale,cshoi,nicon,ninc
JPN,A,HIST_STD,FS,C,015933,2016-03-31,SOMPO HOLDINGS INC,524126,,146461.0000,63.6590,217037.0000,,3237316.0000,,404.16330,159577.78500,125023.71500
JPN,A,HIST_STD,FS,C,015933,2017-03-31,SOMPO HOLDINGS INC,524126,,431648.0000,64.1430,241646.0000,,3390084.0000,,393.39930,166400.45400,61518.34500
JPN,A,HIST_STD,FS,C,015933,2018-03-31,SOMPO HOLDINGS INC,524126,,654914.0000,65.2630,128885.0000,,3739672.0000,,380.58030,139814.20200,106898.53600
JPN,A,HIST_STD,FS,C,015933,2019-03-31,SOMPO HOLDINGS INC,524126,,619134.0000,65.0230,215931.0000,,3629262.0000,,372.42650,146623.65000,111318.99600
JPN,A,HIST_STD,FS,C,015933,2020-03-31,SOMPO HOLDINGS INC,524126,,580556.0000,62.3310,191357.0000,,3716992.0000,,364.12550,122513.45100,95449.16900
JPN,A,HIST_STD,FS,C,015933,2021-03-31,SOMPO HOLDINGS INC,524126,,575570.0000,62.7940,208671.0000,,3795377.0000,,354.95750,142480.21900,203150.83500
JPN,A,HIST_STD,FS,C,015933,2022-03-31,SOMPO HOLDINGS INC,524126,,555238.0000,61.8990,332592.0000,,4154286.0000,,342.60270,224839.11600,183587.43400
JPN,A,HIST_STD,FS,C,015933,2023-03-31,SOMPO HOLDINGS INC,524126,,615605.0000,63.2750,139375.0000,,4520521.0000,,333.08370,91156.42400,116784.90500
JPN,A,HIST_STD,FS,C,015933,2024-03-31,SOMPO HOLDINGS INC,524126,,687477.0000,62.5650,493331.0000,,4836483.0000,,987.60510,416049.43100,186475.52900
JPN,A,HIST_STD,FS,C,015933,2025-03-31,SOMPO HOLDINGS INC,524126,,691395.0000,,559373.0000,,5341546.0000,,,,
ESP,A,HIST_STD,FS,C,016281,2014-12-31,MAPFRE,524126,,2094.5800,37.0530,2033.9000,,21777.3600,,3079.55300,845.62000,
ESP,A,HIST_STD,FS,C,016281,2015-12-31,MAPFRE,524126,,1912.5400,38.4050,1623.2400,,21051.3300,,3078.54100,522.24000,
ESP,A,HIST_STD,FS,C,016281,2016-12-31,MAPFRE,524126,,2202.8600,37.0200,1847.5700,,22340.0100,,3049.05300,775.45000,
ESP,A,HIST_STD,FS,C,016281,2017-12-31,MAPFRE,524126,,2327.4000,36.2710,1678.9800,,22544.0600,,3053.04200,700.51000,
ESP,A,HIST_STD,FS,C,016281,2018-12-31,MAPFRE,524126,,2670.2800,35.3900,1556.2000,,21829.2600,,3055.12100,528.86000,
ESP,A,HIST_STD,FS,C,016281,2019-12-31,MAPFRE,524126,59.1800,3229.9100,34.3240,1453.3900,,22764.5500,,3049.06300,609.24000,
ESP,A,HIST_STD,FS,C,016281,2020-12-31,MAPFRE,524126,49.4000,3217.3000,33.7300,1439.3000,,19186.4000,,3049.26700,526.50000,
ESP,A,HIST_STD,FS,C,016281,2021-12-31,MAPFRE,524126,52.0000,3325.8000,32.3410,1421.7000,,20562.2000,,3049.48900,765.20000,
ESP,A,HIST_STD,FS,C,016281,2022-12-31,MAPFRE,524126,58.2000,3193.7000,31.2930,1493.7000,,21578.9000,,3059.76400,642.10000,
ESP,A,HIST_STD,FS,C,016281,2023-12-31,MAPFRE,524126,63.3000,2989.1000,30.8730,1828.7000,,26163.5000,,3064.42400,677.20000,
ESP,A,HIST_STD,FS,C,016281,2024-12-31,MAPFRE,524126,61.5000,2935.4000,30.5850,2267.2000,,27200.5000,,3067.35300,967.50000,
NLD,A,HIST_STD,INDL,C,016331,2014-12-31,EXOR N V,551112,20377.0000,43999.0000,318.5620,6236.0000,0.0000,122246.0000,122246.0000,222.34600,323.00000,
NLD,A,HIST_STD,INDL,C,016331,2015-12-31,EXOR N V,551112,21918.0000,39826.0000,303.2470,4693.0000,0.0000,136360.0000,136360.0000,234.34600,222.00000,
NLD,A,HIST_STD,INDL,C,016331,2016-12-31,EXOR N V,551112,23915.0000,36287.0000,302.5620,7322.0000,0.0000,140068.0000,140068.0000,234.52700,590.00000,
NLD,A,HIST_STD,INDL,C,016331,2017-12-31,EXOR N V,551112,23147.0000,28114.0000,307.6370,9251.0000,0.0000,143430.0000,143430.0000,235.02200,1392.00000,
NLD,A,HIST_STD,INDL,C,016331,2018-12-31,EXOR N V,551112,20153.0000,27081.0000,272.1700,7797.0000,0.0000,143294.0000,143294.0000,234.29000,1264.00000,
NLD,A,HIST_STD,INDL,C,016331,2019-12-31,EXOR N V,551112,18881.0000,27669.0000,268.9790,9571.0000,0.0000,143755.0000,143755.0000,236.12200,1927.00000,
NLD,A,HIST_STD,INDL,C,016331,2020-12-31,EXOR N V,551112,17564.0000,36823.0000,263.2840,4379.0000,0.0000,119519.0000,119519.0000,235.51700,-30.00000,
NLD,A,HIST_STD,INDL,C,016331,2021-12-31,EXOR N V,551112,11404.0000,18292.0000,263.2840,3475.0000,0.0000,33617.0000,33617.0000,234.64600,1613.00000,
NLD,A,HIST_STD,INDL,C,016331,2022-12-31,EXOR N V,551112,14210.0000,19452.0000,80.9320,4736.0000,0.0000,41844.0000,41844.0000,230.78300,2860.00000,
NLD,A,HIST_STD,INDL,C,016331,2023-12-31,EXOR N V,551112,16734.0000,23189.0000,83.7730,6451.0000,0.0000,44742.0000,44742.0000,218.73500,4194.00000,
NLD,A,HIST_STD,INDL,C,016331,2024-12-31,EXOR N V,551112,1053.0000,3038.0000,0.0230,15337.0000,0.0000,15395.0000,15395.0000,213.74200,14671.00000,
ITA,A,HIST_STD,FS,C,016348,2014-12-31,INTESA SANPAOLO SPA,522110,26380.0000,163839.0000,89.4860,9729.0000,,23478.0000,,15837.38900,1299.00000,
ITA,A,HIST_STD,FS,C,016348,2015-12-31,INTESA SANPAOLO SPA,522110,29282.0000,155542.0000,90.8070,9347.0000,,22373.0000,,15852.47800,2741.00000,
ITA,A,HIST_STD,FS,C,016348,2016-12-31,INTESA SANPAOLO SPA,522110,33328.0000,155364.0000,89.1260,7983.0000,,21212.0000,,15851.19900,2124.00000,
ITA,A,HIST_STD,FS,C,016348,2017-12-31,INTESA SANPAOLO SPA,522110,35672.0000,174860.0000,96.8920,13731.0000,,26822.0000,,15849.65900,7316.00000,
ITA,A,HIST_STD,FS,C,016348,2018-12-31,INTESA SANPAOLO SPA,522110,49899.0000,159695.0000,92.1170,8839.0000,,22099.0000,,17493.12700,4050.00000,
ITA,A,HIST_STD,FS,C,016348,2019-12-31,INTESA SANPAOLO SPA,522110,38618.0000,151352.0000,89.1020,9125.0000,,22027.0000,,17483.34800,4118.00000,
ITA,A,HIST_STD,FS,C,016348,2020-12-31,INTESA SANPAOLO SPA,522110,11038.0000,198886.0000,105.6150,5652.0000,,21718.0000,,19388.33500,2141.00000,
ITA,A,HIST_STD,FS,C,016348,2021-12-31,INTESA SANPAOLO SPA,522110,15012.0000,241965.0000,97.6980,8418.0000,,24156.0000,,19399.83400,4185.00000,
ITA,A,HIST_STD,FS,C,016348,2022-12-31,INTESA SANPAOLO SPA,522110,14218.0000,209752.0000,95.5740,9771.0000,,25414.0000,,18964.91100,4354.00000,
ITA,A,HIST_STD,FS,C,016348,2023-12-31,INTESA SANPAOLO SPA,522110,35119.0000,200410.0000,94.3680,26639.0000,,40853.0000,,18256.85300,7724.00000,
ITA,A,HIST_STD,FS,C,016348,2024-12-31,INTESA SANPAOLO SPA,522110,38892.0000,156401.0000,94.7360,29602.0000,,43564.0000,,17778.04100,8666.00000,
CHE,A,HIST_STD,INDL,C,016603,2014-12-31,NESTLE SA/AG,311,8810.0000,12396.0000,339.0000,14511.0000,0.0000,91612.0000,91612.0000,3168.40000,14456.00000,
CHE,A,HIST_STD,INDL,C,016603,2015-12-31,NESTLE SA/AG,311,9629.0000,11601.0000,335.0000,13823.0000,0.0000,88785.0000,88785.0000,3084.46600,9066.00000,
CHE,A,HIST_STD,INDL,C,016603,2016-12-31,NESTLE SA/AG,311,12118.0000,11091.0000,328.0000,14123.0000,0.0000,89469.0000,89469.0000,3098.02100,8531.00000,
CHE,A,HIST_STD,INDL,C,016603,2017-12-31,NESTLE SA/AG,311,10536.0000,15932.0000,323.0000,14657.0000,0.0000,89791.0000,89791.0000,3057.55400,7183.00000,
CHE,A,HIST_STD,INDL,C,016603,2018-12-31,NESTLE SA/AG,311,14694.0000,25700.0000,308.0000,15352.0000,0.0000,91439.0000,91439.0000,2974.47900,10135.00000,
CHE,A,HIST_STD,INDL,C,016603,2019-12-31,NESTLE SA/AG,311,14032.0000,23132.0000,291.0000,15898.0000,0.0000,92568.0000,92568.0000,2880.04900,12609.00000,
CHE,A,HIST_STD,INDL,C,016603,2020-12-31,NESTLE SA/AG,311,12019.0000,27928.0000,273.0000,14545.0000,0.0000,84343.0000,84343.0000,2816.45600,12232.00000,
CHE,A,HIST_STD,INDL,C,016603,2021-12-31,NESTLE SA/AG,311,10092.0000,36482.0000,276.0000,14640.0000,0.0000,87088.0000,87088.0000,2759.59200,16905.00000,
CHE,A,HIST_STD,INDL,C,016603,2022-12-31,NESTLE SA/AG,311,10892.0000,43420.0000,275.0000,15754.0000,0.0000,94424.0000,94424.0000,2668.14100,9270.00000,
CHE,A,HIST_STD,INDL,C,016603,2023-12-31,NESTLE SA/AG,311,9416.0000,45825.0000,253.2550,15658.0000,0.0000,92998.0000,92998.0000,2621.30600,11209.00000,
CHE,A,HIST_STD,INDL,C,016603,2024-12-31,NESTLE SA/AG,311,11863.0000,51697.0000,251.7860,15573.0000,0.0000,91354.0000,91354.0000,2572.71500,10884.00000,
DEU,A,HIST_STD,INDL,C,017436,2014-12-31,BASF SE,325,3867.0000,12542.0000,107.6670,7077.0000,0.0000,74326.0000,74326.0000,918.47900,5155.00000,
DEU,A,HIST_STD,INDL,C,017436,2015-12-31,BASF SE,325,4427.0000,11448.0000,106.9010,6461.0000,0.0000,70449.0000,70449.0000,918.47900,3987.00000,
DEU,A,HIST_STD,INDL,C,017436,2016-12-31,BASF SE,325,3988.0000,12909.0000,108.3760,6007.0000,0.0000,57550.0000,57550.0000,918.47900,4056.00000,
DEU,A,HIST_STD,INDL,C,017436,2017-12-31,BASF SE,325,2734.0000,15917.0000,109.8370,7584.0000,0.0000,64475.0000,64475.0000,918.47900,6078.00000,
DEU,A,HIST_STD,INDL,C,017436,2018-12-31,BASF SE,325,5939.0000,15498.0000,119.1780,5443.0000,0.0000,62675.0000,62675.0000,918.47900,3878.00000,
DEU,A,HIST_STD,INDL,C,017436,2019-12-31,BASF SE,325,4277.0000,16104.0000,115.0220,3686.0000,0.0000,59316.0000,59316.0000,918.47900,2476.00000,
DEU,A,HIST_STD,INDL,C,017436,2020-12-31,BASF SE,325,4312.0000,16882.0000,108.1740,3101.0000,0.0000,59149.0000,59149.0000,918.47900,-1456.00000,
DEU,A,HIST_STD,INDL,C,017436,2021-12-31,BASF SE,325,4259.0000,14877.0000,108.7180,7467.0000,0.0000,78598.0000,78598.0000,918.47900,5559.00000,
DEU,A,HIST_STD,INDL,C,017436,2022-12-31,BASF SE,325,4598.0000,16351.0000,109.0130,6856.0000,0.0000,87327.0000,87327.0000,893.85500,-627.00000,
DEU,A,HIST_STD,INDL,C,017436,2023-12-31,BASF SE,325,2947.0000,18400.0000,109.6860,2868.0000,0.0000,68902.0000,68902.0000,892.52200,225.00000,
DEU,A,HIST_STD,INDL,C,017436,2024-12-31,BASF SE,325,3540.0000,20455.0000,109.7170,2864.0000,0.0000,65260.0000,65260.0000,892.52200,1298.00000,
FRA,A,HIST_STD,INDL,C,017452,2014-12-31,DANONE SA,311,2332.0000,6238.0000,99.9270,2613.0000,0.0000,21144.0000,21144.0000,600.07900,1119.00000,
FRA,A,HIST_STD,INDL,C,017452,2015-12-31,DANONE SA,311,2374.0000,7835.0000,99.7710,2961.0000,0.0000,22412.0000,22412.0000,615.22500,1282.00000,
FRA,A,HIST_STD,INDL,C,017452,2016-12-31,DANONE SA,311,2119.0000,18438.0000,99.1870,3058.0000,0.0000,21944.0000,21944.0000,616.98300,1720.00000,
FRA,A,HIST_STD,INDL,C,017452,2017-12-31,DANONE SA,311,3221.0000,15529.0000,104.8430,3599.0000,0.0000,24677.0000,24677.0000,632.40300,2451.00000,
FRA,A,HIST_STD,INDL,C,017452,2018-12-31,DANONE SA,311,3021.0000,14277.0000,105.7830,3577.0000,0.0000,24651.0000,24651.0000,647.27300,2335.00000,
FRA,A,HIST_STD,INDL,C,017452,2019-12-31,DANONE SA,311,3996.0000,12875.0000,102.4490,3996.0000,0.0000,25287.0000,25287.0000,648.87100,1915.00000,
FRA,A,HIST_STD,INDL,C,017452,2020-12-31,DANONE SA,311,3762.0000,12272.0000,98.8540,3329.0000,0.0000,23620.0000,23620.0000,649.79600,1941.00000,
FRA,A,HIST_STD,INDL,C,017452,2021-12-31,DANONE SA,311,3767.0000,12442.0000,98.1050,3335.0000,0.0000,24281.0000,24281.0000,638.09100,1898.00000,
FRA,A,HIST_STD,INDL,C,017452,2022-12-31,DANONE SA,311,3357.0000,10806.0000,96.1660,3383.0000,0.0000,27661.0000,27661.0000,639.60800,946.00000,
FRA,A,HIST_STD,INDL,C,017452,2023-12-31,DANONE SA,311,5154.0000,10447.0000,88.8430,3491.0000,0.0000,27619.0000,27619.0000,641.87200,873.00000,
FRA,A,HIST_STD,INDL,C,017452,2024-12-31,DANONE SA,311,4291.0000,9929.0000,89.5280,3196.0000,0.0000,27376.0000,27376.0000,644.15700,2017.00000,
DEU,A,HIST_STD,INDL,C,017828,2014-12-31,MERCEDES BENZ GROUP AG,336110,36290.0000,50399.0000,279.9720,9354.0000,0.0000,129872.0000,129872.0000,1069.83700,6962.00000,
DEU,A,HIST_STD,INDL,C,017828,2015-12-31,MERCEDES BENZ GROUP AG,336110,41311.0000,59831.0000,284.0150,12522.0000,0.0000,149467.0000,149467.0000,1069.83700,8424.00000,
DEU,A,HIST_STD,INDL,C,017828,2016-12-31,MERCEDES BENZ GROUP AG,336110,47288.0000,70398.0000,282.4880,12663.0000,0.0000,153261.0000,153261.0000,1069.83700,8526.00000,
DEU,A,HIST_STD,INDL,C,017828,2017-12-31,MERCEDES BENZ GROUP AG,336110,48746.0000,78378.0000,289.3210,12966.0000,0.0000,164330.0000,164330.0000,1069.83700,10525.00000,
DEU,A,HIST_STD,INDL,C,017828,2018-12-31,MERCEDES BENZ GROUP AG,336110,56240.0000,88662.0000,298.6830,9409.0000,0.0000,167362.0000,167362.0000,1069.83700,7249.00000,
DEU,A,HIST_STD,INDL,C,017828,2019-12-31,MERCEDES BENZ GROUP AG,336110,62601.0000,99179.0000,298.6550,2530.0000,0.0000,172745.0000,172745.0000,1069.83700,2377.00000,
DEU,A,HIST_STD,INDL,C,017828,2020-12-31,MERCEDES BENZ GROUP AG,336110,59303.0000,86539.0000,288.4810,7458.0000,0.0000,154309.0000,154309.0000,1069.83700,3627.00000,
DEU,A,HIST_STD,INDL,C,017828,2021-12-31,MERCEDES BENZ GROUP AG,336110,52300.0000,73543.0000,172.4250,15032.0000,0.0000,133893.0000,133893.0000,1069.83700,10660.00000,
DEU,A,HIST_STD,INDL,C,017828,2022-12-31,MERCEDES BENZ GROUP AG,336110,49786.0000,62051.0000,168.7970,17469.0000,0.0000,150017.0000,150017.0000,1069.83700,14501.00000,
DEU,A,HIST_STD,INDL,C,017828,2023-12-31,MERCEDES BENZ GROUP AG,336110,44914.0000,63724.0000,166.0560,17491.0000,0.0000,153218.0000,153218.0000,1040.93700,14261.00000,
DEU,A,HIST_STD,INDL,C,017828,2024-12-31,MERCEDES BENZ GROUP AG,336110,39311.0000,73487.0000,163.1320,12586.0000,0.0000,145594.0000,145594.0000,962.90400,10207.00000,
JPN,A,HIST_STD,INDL,C,017830,2015-03-31,DAIWA HOUSE INDUSTRY CO LTD,2361,180778.0000,413138.0000,34.9030,180352.0000,0.0000,2810714.0000,2810714.0000,658.80290,117133.32600,96954.28700
JPN,A,HIST_STD,INDL,C,017830,2016-03-31,DAIWA HOUSE INDUSTRY CO LTD,2361,98617.0000,417436.0000,37.1910,243101.0000,0.0000,3192900.0000,3192900.0000,663.80920,103576.36900,81993.54400
JPN,A,HIST_STD,INDL,C,017830,2017-03-31,DAIWA HOUSE INDUSTRY CO LTD,2361,151053.0000,516436.0000,39.7700,310093.0000,0.0000,3512909.0000,3512909.0000,663.54720,201703.51900,147580.33800
JPN,A,HIST_STD,INDL,C,017830,2018-03-31,DAIWA HOUSE INDUSTRY CO LTD,2361,179001.0000,638616.0000,42.4600,347142.0000,0.0000,3795992.0000,3795992.0000,664.75620,236356.04300,198226.38700
JPN,A,HIST_STD,INDL,C,017830,2019-03-31,DAIWA HOUSE INDUSTRY CO LTD,2361,237791.0000,593635.0000,44.9470,372196.0000,0.0000,4143505.0000,4143505.0000,663.80220,237439.57100,182527.22600
JPN,A,HIST_STD,INDL,C,017830,2020-03-31,DAIWA HOUSE INDUSTRY CO LTD,2361,296271.0000,830459.0000,47.1330,381116.0000,0.0000,4380209.0000,4380209.0000,664.02020,233603.81600,196482.42800
JPN,A,HIST_STD,INDL,C,017830,2021-03-31,DAIWA HOUSE INDUSTRY CO LTD,2361,218860.0000,1154480.0000,48.8070,357122.0000,0.0000,4126769.0000,4126769.0000,654.23820,195076.97600,182545.78400
JPN,A,HIST_STD,INDL,C,017830,2022-03-31,DAIWA HOUSE INDUSTRY CO LTD,2361,264820.0000,1269227.0000,48.8310,383258.0000,0.0000,4439536.0000,4439536.0000,655.66820,225270.52000,165378.78000
JPN,A,HIST_STD,INDL,C,017830,2023-03-31,DAIWA HOUSE INDUSTRY CO LTD,2361,350146.0000,1601927.0000,49.7680,465371.0000,0.0000,4908199.0000,4908199.0000,658.87200,308401.36400,205294.12100
JPN,A,HIST_STD,INDL,C,017830,2024-03-31,DAIWA HOUSE INDUSTRY CO LTD,2361,349033.0000,1855145.0000,48.4830,440211.0000,0.0000,5202919.0000,5202919.0000,639.82280,298754.51700,244487.79400
JPN,A,HIST_STD,INDL,C,017830,2025-03-31,DAIWA HOUSE INDUSTRY CO LTD,2361,542143.0000,1890685.0000,50.3900,546280.0000,0.0000,5434819.0000,5434819.0000,618.58400,325058.22600,250168.35200
JPN,A,HIST_STD,INDL,C,018466,2015-03-31,SUBARU CORP,336110,85772.0000,125420.0000,29.7740,423045.0000,0.0000,2877913.0000,2877913.0000,780.38250,261874.13000,219569.40500
JPN,A,HIST_STD,INDL,C,018466,2016-03-31,SUBARU CORP,336110,76944.0000,93030.0000,31.1510,565589.0000,0.0000,3232258.0000,3232258.0000,780.37800,436653.82500,361752.95300
JPN,A,HIST_STD,INDL,C,018466,2017-03-31,SUBARU CORP,336110,87648.0000,60612.0000,32.5990,410810.0000,0.0000,3325992.0000,3325992.0000,766.68560,282356.88300,208141.41800
JPN,A,HIST_STD,INDL,C,018466,2018-03-31,SUBARU CORP,336110,65064.0000,21138.0000,33.5440,379447.0000,0.0000,3405221.0000,3405221.0000,766.72080,220351.87900,153418.27100
JPN,A,HIST_STD,INDL,C,018466,2019-03-31,SUBARU CORP,336110,11944.0000,88452.0000,34.2000,195529.0000,0.0000,3160514.0000,3160514.0000,766.76100,147813.87200,67964.63100
JPN,A,HIST_STD,INDL,C,018466,2020-03-31,SUBARU CORP,336110,36037.0000,285623.0000,35.0340,210319.0000,0.0000,3344109.0000,3344109.0000,766.81550,152585.33300,31898.83800
JPN,A,HIST_STD,INDL,C,018466,2021-03-31,SUBARU CORP,336110,56505.0000,379021.0000,36.0700,102468.0000,0.0000,2830210.0000,2830210.0000,766.87070,76509.22300,-38634.20500
JPN,A,HIST_STD,INDL,C,018466,2022-03-31,SUBARU CORP,336110,85007.0000,356161.0000,36.9100,90452.0000,0.0000,2744520.0000,2744520.0000,766.92780,70003.63600,69796.57000
JPN,A,HIST_STD,INDL,C,018466,2023-03-31,SUBARU CORP,336110,87447.0000,339673.0000,37.5210,267483.0000,0.0000,3774468.0000,3774468.0000,766.98180,200429.91800,232780.33300
JPN,A,HIST_STD,INDL,C,018466,2024-03-31,SUBARU CORP,336110,104798.0000,418551.0000,37.6930,468198.0000,0.0000,4702947.0000,4702947.0000,751.79410,385087.08300,272170.05200
JPN,A,HIST_STD,INDL,C,018466,2025-03-31,SUBARU CORP,336110,79727.0000,450617.0000,37.8660,405308.0000,0.0000,4685763.0000,4685763.0000,731.03400,338063.69800,324837.26900
JPN,A,HIST_STD,INDL,C,018467,2015-03-31,FUJITSU LTD,541512,172403.0000,406089.0000,158.8460,178628.0000,0.0000,4753210.0000,4753210.0000,2068.95020,140032.22100,44898.03800
JPN,A,HIST_STD,INDL,C,018467,2016-03-31,FUJITSU LTD,541512,144667.0000,387882.0000,156.5150,120612.0000,0.0000,4739294.0000,4739294.0000,2068.82920,86768.70100,42494.73400
JPN,A,HIST_STD,INDL,C,018467,2017-03-31,FUJITSU LTD,541512,130788.0000,354304.0000,155.0690,128861.0000,0.0000,4509694.0000,4509694.0000,2050.47820,88481.89700,44953.67900
JPN,A,HIST_STD,INDL,C,018467,2018-03-31,FUJITSU LTD,541512,135387.0000,266502.0000,140.3650,182489.0000,0.0000,4098379.0000,4098379.0000,2058.72820,169335.05400,121076.71800
JPN,A,HIST_STD,INDL,C,018467,2019-03-31,FUJITSU LTD,541512,130875.0000,185336.0000,132.1380,130227.0000,0.0000,3952437.0000,3952437.0000,202.68480,104562.30000,46370.57500
JPN,A,HIST_STD,INDL,C,018467,2020-03-31,FUJITSU LTD,541512,199450.0000,206119.0000,129.0710,211483.0000,0.0000,3857797.0000,3857797.0000,200.24780,160041.56200,182196.96200
JPN,A,HIST_STD,INDL,C,018467,2021-03-31,FUJITSU LTD,541512,174268.0000,142057.0000,126.3710,266324.0000,0.0000,3589702.0000,3589702.0000,198.99980,202700.24200,158120.50500
JPN,A,HIST_STD,INDL,C,018467,2022-03-31,FUJITSU LTD,541512,168766.0000,116553.0000,124.2160,219201.0000,0.0000,3586839.0000,3586839.0000,196.51380,182690.43900,201143.12000
JPN,A,HIST_STD,INDL,C,018467,2023-03-31,FUJITSU LTD,541512,103577.0000,107598.0000,124.0550,335614.0000,0.0000,3713767.0000,3713767.0000,188.34080,215182.60300,179275.12400
JPN,A,HIST_STD,INDL,C,018467,2024-03-31,FUJITSU LTD,541512,136692.0000,108984.0000,123.5270,160260.0000,0.0000,3756059.0000,3756059.0000,1839.28850,254485.21000,223591.88000
JPN,A,HIST_STD,INDL,C,018467,2025-03-31,FUJITSU LTD,541512,146992.0000,100100.0000,112.7430,265089.0000,0.0000,3550116.0000,3550116.0000,1777.34050,219804.90800,216987.59500
JPN,A,HIST_STD,INDL,C,019043,2015-03-31,MITSUBISHI ELECTRIC CORP,334,164402.0000,217592.0000,129.2490,317604.0000,0.0000,4323041.0000,4323041.0000,2146.81560,234692.06600,135250.64200
JPN,A,HIST_STD,INDL,C,019043,2016-03-31,MITSUBISHI ELECTRIC CORP,334,116532.0000,287507.0000,135.1600,301172.0000,0.0000,4394353.0000,4394353.0000,2146.78620,228483.85300,163822.25700
JPN,A,HIST_STD,INDL,C,019043,2017-03-31,MITSUBISHI ELECTRIC CORP,334,124368.0000,227756.0000,138.7000,270104.0000,0.0000,4238666.0000,4238666.0000,2146.14170,210486.78700,133392.00400
JPN,A,HIST_STD,INDL,C,019043,2018-03-31,MITSUBISHI ELECTRIC CORP,334,122430.0000,189055.0000,142.3400,318637.0000,0.0000,4431198.0000,4431198.0000,2145.70810,271873.96000,203014.95900
JPN,A,HIST_STD,INDL,C,019043,2019-03-31,MITSUBISHI ELECTRIC CORP,334,104969.0000,193469.0000,145.8170,290477.0000,0.0000,4519921.0000,4519921.0000,2145.04520,226640.22400,164536.72700
JPN,A,HIST_STD,INDL,C,019043,2020-03-31,MITSUBISHI ELECTRIC CORP,334,133369.0000,243634.0000,146.5180,259661.0000,0.0000,4462509.0000,4462509.0000,2145.10720,221824.08900,157857.41000
JPN,A,HIST_STD,INDL,C,019043,2021-03-31,MITSUBISHI ELECTRIC CORP,334,152657.0000,212774.0000,145.6530,230195.0000,0.0000,4191433.0000,4191433.0000,2145.28540,193136.37600,185520.75800
JPN,A,HIST_STD,INDL,C,019043,2022-03-31,MITSUBISHI ELECTRIC CORP,334,173213.0000,156248.0000,145.6960,252051.0000,0.0000,4476758.0000,4476758.0000,2111.97260,203486.05200,179385.93300
JPN,A,HIST_STD,INDL,C,019043,2023-03-31,MITSUBISHI ELECTRIC CORP,334,186304.0000,214454.0000,149.6550,262352.0000,0.0000,5003694.0000,5003694.0000,2111.51960,213917.81500,146300.35800
JPN,A,HIST_STD,INDL,C,019043,2024-03-31,MITSUBISHI ELECTRIC CORP,334,151698.0000,242938.0000,149.1340,328525.0000,0.0000,5257914.0000,5257914.0000,2088.27340,284953.73100,292217.17600
JPN,A,HIST_STD,INDL,C,019043,2025-03-31,MITSUBISHI ELECTRIC CORP,334,120889.0000,239772.0000,149.9140,391850.0000,0.0000,5521711.0000,5521711.0000,2075.38430,324091.61000,288997.29700
JPN,A,HIST_STD,INDL,C,019045,2015-03-31,MITSUBISHI CHEMICAL GROUP,325,743652.0000,859943.0000,68.2630,165681.0000,0.0000,3656278.0000,3656278.0000,1464.66410,60857.91700,21050.37100
JPN,A,HIST_STD,INDL,C,019045,2016-03-31,MITSUBISHI CHEMICAL GROUP,325,603169.0000,862583.0000,68.9880,280026.0000,0.0000,3823098.0000,3823098.0000,1464.80310,46434.50900,31010.04900
JPN,A,HIST_STD,INDL,C,019045,2017-03-31,MITSUBISHI CHEMICAL GROUP,325,581606.0000,1129066.0000,69.2910,268621.0000,0.0000,3376057.0000,3376057.0000,1439.26310,156253.14700,38708.26600
JPN,A,HIST_STD,INDL,C,019045,2018-03-31,MITSUBISHI CHEMICAL GROUP,325,584390.0000,1039066.0000,69.2300,355711.0000,0.0000,3724406.0000,3724406.0000,1439.38610,211784.19300,71448.73800
JPN,A,HIST_STD,INDL,C,019045,2019-03-31,MITSUBISHI CHEMICAL GROUP,325,1112308.0000,1150772.0000,72.0200,297950.0000,0.0000,3923444.0000,3923444.0000,1419.88610,169532.98600,98602.72800
JPN,A,HIST_STD,INDL,C,019045,2020-03-31,MITSUBISHI CHEMICAL GROUP,325,727307.0000,1555947.0000,69.6090,144285.0000,0.0000,3580510.0000,3580510.0000,1420.05810,54072.91500,30089.41900
JPN,A,HIST_STD,INDL,C,019045,2021-03-31,MITSUBISHI CHEMICAL GROUP,325,653475.0000,1696029.0000,69.6070,47518.0000,0.0000,3257535.0000,3257535.0000,1420.42210,-7555.76200,11887.54300
JPN,A,HIST_STD,INDL,C,019045,2022-03-31,MITSUBISHI CHEMICAL GROUP,325,411213.0000,1748756.0000,69.7840,303194.0000,0.0000,3976948.0000,3976948.0000,1421.08810,177163.42300,56212.58400
JPN,A,HIST_STD,INDL,C,019045,2023-03-31,MITSUBISHI CHEMICAL GROUP,325,601443.0000,1642325.0000,68.6390,182718.0000,0.0000,4634532.0000,4634532.0000,1422.09810,96069.87700,104515.26800
JPN,A,HIST_STD,INDL,C,019045,2024-03-31,MITSUBISHI CHEMICAL GROUP,325,605307.0000,1595704.0000,66.3580,261831.0000,0.0000,4387218.0000,4387218.0000,1422.58310,119589.23900,188822.11900
JPN,A,HIST_STD,INDL,C,019045,2025-03-31,MITSUBISHI CHEMICAL GROUP,325,428067.0000,1612920.0000,63.2580,196694.0000,0.0000,4407405.0000,4407405.0000,1423.18610,45025.96600,137653.65800
JPN,A,HIST_STD,INDL,C,019112,2015-03-31,DENSO CORP,336320,98959.0000,348241.0000,146.7140,331376.0000,0.0000,4309787.0000,4309787.0000,797.69690,258384.69100,198240.33300
