gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,at,emp,revt,costat,naics
063927,2018-07-31,2018,INDL,C,D,STD,UNITED NATURAL FOODS INC,USD,2964.4720,10.0000,10226.6830,A,424490
063927,2019-07-31,2019,INDL,C,D,STD,UNITED NATURAL FOODS INC,USD,7180.9650,19.0000,21387.0680,A,424490
063927,2020-07-31,2020,INDL,C,D,STD,UNITED NATURAL FOODS INC,USD,7586.9720,28.3000,26514.2670,A,424490
063927,2021-07-31,2021,INDL,C,D,STD,UNITED NATURAL FOODS INC,USD,7525.0000,28.3000,26950.0000,A,424490
063927,2022-07-31,2022,INDL,C,D,STD,UNITED NATURAL FOODS INC,USD,7628.0000,30.3000,28928.0000,A,424490
063927,2023-07-31,2023,INDL,C,D,STD,UNITED NATURAL FOODS INC,USD,7394.0000,29.4550,30272.0000,A,424490
064768,2015-12-31,2015,INDL,C,D,STD,AMAZON.COM INC,USD,65444.0000,230.8000,107006.0000,A,455219
064768,2016-12-31,2016,INDL,C,D,STD,AMAZON.COM INC,USD,83402.0000,341.4000,135987.0000,A,455219
064768,2017-12-31,2017,INDL,C,D,STD,AMAZON.COM INC,USD,131310.0000,566.0000,177866.0000,A,455219
064768,2018-12-31,2018,INDL,C,D,STD,AMAZON.COM INC,USD,162648.0000,647.5000,232887.0000,A,455219
064768,2019-12-31,2019,INDL,C,D,STD,AMAZON.COM INC,USD,225248.0000,798.0000,280522.0000,A,455219
064768,2020-12-31,2020,INDL,C,D,STD,AMAZON.COM INC,USD,321195.0000,1298.0000,386064.0000,A,455219
064768,2021-12-31,2021,INDL,C,D,STD,AMAZON.COM INC,USD,420549.0000,1608.0000,469822.0000,A,455219
064768,2022-12-31,2022,INDL,C,D,STD,AMAZON.COM INC,USD,462675.0000,1541.0000,513983.0000,A,455219
064768,2023-12-31,2023,INDL,C,D,STD,AMAZON.COM INC,USD,527854.0000,1525.0000,574785.0000,A,455219
100590,2015-12-31,2015,INDL,C,D,STD,E.ON SE,USD,123459.2290,56.4900,126201.1260,A,2211
100590,2016-12-31,2016,INDL,C,D,STD,E.ON SE,USD,67215.1850,43.1380,40280.1500,A,2211
100590,2017-12-31,2017,INDL,C,D,STD,E.ON SE,USD,67263.0900,42.6990,45641.5230,A,2211
100590,2018-12-31,2018,INDL,C,D,STD,E.ON SE,USD,62195.4170,41.9280,33848.8970,A,2211
100590,2019-12-31,2019,INDL,C,D,STD,E.ON SE,USD,110609.0580,78.9360,46012.8560,A,2211
100590,2020-12-31,2020,INDL,C,D,STD,E.ON SE,USD,114975.7440,78.1260,73461.0440,A,2211
100590,2021-12-31,2021,INDL,C,D,STD,E.ON SE,USD,136204.9910,69.7330,87981.2430,A,2211
100590,2022-12-31,2022,INDL,C,D,STD,E.ON SE,USD,143221.0790,69.3780,123610.7270,A,2211
100590,2023-12-31,2023,INDL,C,D,STD,E.ON SE,USD,125463.3320,72.2420,103555.3860,A,2211
100737,2015-12-31,2015,INDL,C,D,STD,VOLKSWAGEN AG,USD,414743.2170,610.0760,233728.0310,A,336110
100737,2016-12-31,2016,INDL,C,D,STD,VOLKSWAGEN AG,USD,432349.2060,626.7150,231204.8720,A,336110
100737,2017-12-31,2017,INDL,C,D,STD,VOLKSWAGEN AG,USD,507560.4250,642.2920,279779.5920,A,336110
100737,2018-12-31,2018,INDL,C,D,STD,VOLKSWAGEN AG,USD,524541.7000,664.4960,272751.2430,A,336110
100737,2019-12-31,2019,INDL,C,D,STD,VOLKSWAGEN AG,USD,547704.8230,641.8380,285873.7930,A,336110
100737,2020-12-31,2020,INDL,C,D,STD,VOLKSWAGEN AG,USD,599214.2560,662.5750,272127.9440,A,336110
100737,2021-12-31,2021,INDL,C,D,STD,VOLKSWAGEN AG,USD,601200.6120,672.7890,287351.0300,A,336110
100737,2022-12-31,2022,INDL,C,D,STD,VOLKSWAGEN AG,USD,603595.6920,675.8050,301222.8630,A,336110
100737,2023-12-31,2023,INDL,C,D,STD,VOLKSWAGEN AG,USD,663580.8290,684.0250,358853.6900,A,336110
112876,2015-12-31,2015,INDL,C,D,STD,ENTERPRISE PRODCT PARTNRS LP,USD,48952.0000,0.0000,27027.9000,A,211120
112876,2016-12-31,2016,INDL,C,D,STD,ENTERPRISE PRODCT PARTNRS LP,USD,52194.0000,0.0000,23022.3000,A,211120
112876,2017-12-31,2017,INDL,C,D,STD,ENTERPRISE PRODCT PARTNRS LP,USD,54418.1000,0.0000,29241.5000,A,211120
112876,2018-12-31,2018,INDL,C,D,STD,ENTERPRISE PRODCT PARTNRS LP,USD,56969.8000,0.0000,36534.2000,A,211120
112876,2019-12-31,2019,INDL,C,D,STD,ENTERPRISE PRODCT PARTNRS LP,USD,61733.2000,0.0000,32789.2000,A,211120
112876,2020-12-31,2020,INDL,C,D,STD,ENTERPRISE PRODCT PARTNRS LP,USD,64106.7000,0.0000,27199.7000,A,211120
112876,2021-12-31,2021,INDL,C,D,STD,ENTERPRISE PRODCT PARTNRS LP,USD,67525.6000,0.0000,40806.9000,A,211120
112876,2022-12-31,2022,INDL,C,D,STD,ENTERPRISE PRODCT PARTNRS LP,USD,68108.0000,0.0000,58186.0000,A,211120
112876,2023-12-31,2023,INDL,C,D,STD,ENTERPRISE PRODCT PARTNRS LP,USD,70982.0000,0.0000,49715.0000,A,211120
114628,2015-12-31,2015,FS,C,D,STD,GOLDMAN SACHS GROUP INC,USD,861395.0000,36.8000,39174.0000,A,523150
114628,2015-12-31,2015,INDL,C,D,STD,GOLDMAN SACHS GROUP INC,USD,861395.0000,36.8000,39174.0000,A,523150
114628,2016-12-31,2016,FS,C,D,STD,GOLDMAN SACHS GROUP INC,USD,860165.0000,34.4000,37712.0000,A,523150
114628,2016-12-31,2016,INDL,C,D,STD,GOLDMAN SACHS GROUP INC,USD,860165.0000,34.4000,37894.0000,A,523150
114628,2017-12-31,2017,FS,C,D,STD,GOLDMAN SACHS GROUP INC,USD,916776.0000,36.6000,42254.0000,A,523150
114628,2017-12-31,2017,INDL,C,D,STD,GOLDMAN SACHS GROUP INC,USD,916776.0000,36.6000,42911.0000,A,523150
114628,2018-12-31,2018,FS,C,D,STD,GOLDMAN SACHS GROUP INC,USD,931796.0000,36.6000,52368.0000,A,523150
114628,2018-12-31,2018,INDL,C,D,STD,GOLDMAN SACHS GROUP INC,USD,931796.0000,36.6000,52368.0000,A,523150
114628,2019-12-31,2019,FS,C,D,STD,GOLDMAN SACHS GROUP INC,USD,992968.0000,38.3000,53922.0000,A,523150
114628,2019-12-31,2019,INDL,C,D,STD,GOLDMAN SACHS GROUP INC,USD,992968.0000,38.3000,53922.0000,A,523150
114628,2020-12-31,2020,FS,C,D,STD,GOLDMAN SACHS GROUP INC,USD,1163028.0000,40.5000,53498.0000,A,523150
114628,2020-12-31,2020,INDL,C,D,STD,GOLDMAN SACHS GROUP INC,USD,1163028.0000,40.5000,53498.0000,A,523150
114628,2021-12-31,2021,FS,C,D,STD,GOLDMAN SACHS GROUP INC,USD,1463988.0000,43.9000,64989.0000,A,523150
114628,2021-12-31,2021,INDL,C,D,STD,GOLDMAN SACHS GROUP INC,USD,1463988.0000,43.9000,64989.0000,A,523150
114628,2022-12-31,2022,FS,C,D,STD,GOLDMAN SACHS GROUP INC,USD,1441799.0000,48.5000,68711.0000,A,523150
114628,2022-12-31,2022,INDL,C,D,STD,GOLDMAN SACHS GROUP INC,USD,1441799.0000,48.5000,68711.0000,A,523150
114628,2023-12-31,2023,FS,C,D,STD,GOLDMAN SACHS GROUP INC,USD,1641594.0000,45.3000,108418.0000,A,523150
114628,2023-12-31,2023,INDL,C,D,STD,GOLDMAN SACHS GROUP INC,USD,1641594.0000,45.3000,108418.0000,A,523150
126136,2015-12-31,2015,INDL,C,D,STD,CHARTER COMMUNICATIONS INC,USD,39316.0000,23.8000,9754.0000,A,515210
126136,2016-12-31,2016,INDL,C,D,STD,CHARTER COMMUNICATIONS INC,USD,149067.0000,91.5000,29003.0000,A,515210
126136,2017-12-31,2017,INDL,C,D,STD,CHARTER COMMUNICATIONS INC,USD,146623.0000,94.8000,41581.0000,A,515210
126136,2018-12-31,2018,INDL,C,D,STD,CHARTER COMMUNICATIONS INC,USD,146130.0000,98.0000,43634.0000,A,515210
126136,2019-12-31,2019,INDL,C,D,STD,CHARTER COMMUNICATIONS INC,USD,148188.0000,95.1000,45764.0000,A,515210
126136,2020-12-31,2020,INDL,C,D,STD,CHARTER COMMUNICATIONS INC,USD,144206.0000,96.1000,48417.0000,A,515210
126136,2021-12-31,2021,INDL,C,D,STD,CHARTER COMMUNICATIONS INC,USD,142491.0000,93.7000,51682.0000,A,515210
126136,2022-12-31,2022,INDL,C,D,STD,CHARTER COMMUNICATIONS INC,USD,144523.0000,101.7000,54022.0000,A,515210
126136,2023-12-31,2023,INDL,C,D,STD,CHARTER COMMUNICATIONS INC,USD,147193.0000,101.1000,54607.0000,A,515210
127774,2015-12-31,2015,INDL,C,D,STD,NEW YORK LIFE INSURANCE,USD,301657.0000,,25361.0000,A,524113
127774,2016-12-31,2016,INDL,C,D,STD,NEW YORK LIFE INSURANCE,USD,317878.0000,,27457.0000,A,524113
127774,2017-12-31,2017,INDL,C,D,STD,NEW YORK LIFE INSURANCE,USD,337116.0000,,29690.0000,A,524113
127774,2018-12-31,2018,INDL,C,D,STD,NEW YORK LIFE INSURANCE,USD,339144.0000,,28009.0000,A,524113
127774,2019-12-31,2019,INDL,C,D,STD,NEW YORK LIFE INSURANCE,USD,371648.0000,,34165.0000,A,524113
127774,2020-12-31,2020,INDL,C,D,STD,NEW YORK LIFE INSURANCE,USD,414250.0000,,32855.0000,A,524113
127774,2021-12-31,2021,INDL,C,D,STD,NEW YORK LIFE INSURANCE,USD,428551.0000,,44047.0000,A,524113
133768,2015-12-31,2015,FS,C,D,STD,METLIFE INC,USD,877933.0000,69.0000,71160.0000,A,524113
133768,2015-12-31,2015,INDL,C,D,STD,METLIFE INC,USD,877933.0000,69.0000,69905.0000,A,524113
133768,2016-12-31,2016,FS,C,D,STD,METLIFE INC,USD,898764.0000,58.0000,64520.0000,A,524113
133768,2016-12-31,2016,INDL,C,D,STD,METLIFE INC,USD,898764.0000,58.0000,63110.0000,A,524113
133768,2017-12-31,2017,FS,C,D,STD,METLIFE INC,USD,719892.0000,49.0000,63528.0000,A,524113
133768,2017-12-31,2017,INDL,C,D,STD,METLIFE INC,USD,719892.0000,49.0000,62412.0000,A,524113
133768,2018-12-31,2018,FS,C,D,STD,METLIFE INC,USD,687538.0000,48.0000,69226.0000,A,524113
133768,2018-12-31,2018,INDL,C,D,STD,METLIFE INC,USD,687538.0000,48.0000,67957.0000,A,524113
133768,2019-12-31,2019,FS,C,D,STD,METLIFE INC,USD,740463.0000,49.0000,71042.0000,A,524113
133768,2019-12-31,2019,INDL,C,D,STD,METLIFE INC,USD,740463.0000,49.0000,69744.0000,A,524113
133768,2020-12-31,2020,FS,C,D,STD,METLIFE INC,USD,795146.0000,46.5000,69039.0000,A,524113
133768,2020-12-31,2020,INDL,C,D,STD,METLIFE INC,USD,795146.0000,46.5000,67077.0000,A,524113
133768,2021-12-31,2021,FS,C,D,STD,METLIFE INC,USD,759708.0000,43.0000,70629.0000,A,524113
133768,2021-12-31,2021,INDL,C,D,STD,METLIFE INC,USD,759708.0000,43.0000,64590.0000,A,524113
133768,2022-12-31,2022,FS,C,D,STD,METLIFE INC,USD,666611.0000,45.0000,71182.0000,A,524113
133768,2022-12-31,2022,INDL,C,D,STD,METLIFE INC,USD,666611.0000,45.0000,69716.0000,A,524113
133768,2023-12-31,2023,FS,C,D,STD,METLIFE INC,USD,687584.0000,45.0000,69167.0000,A,524113
133768,2023-12-31,2023,INDL,C,D,STD,METLIFE INC,USD,687584.0000,45.0000,66905.0000,A,524113
142953,2015-12-31,2015,INDL,C,D,STD,MONDELEZ INTERNATIONAL INC,USD,62843.0000,99.0000,29636.0000,A,311821
142953,2016-12-31,2016,INDL,C,D,STD,MONDELEZ INTERNATIONAL INC,USD,61538.0000,90.0000,25923.0000,A,311821
142953,2017-12-31,2017,INDL,C,D,STD,MONDELEZ INTERNATIONAL INC,USD,63109.0000,83.0000,25896.0000,A,311821
142953,2018-12-31,2018,INDL,C,D,STD,MONDELEZ INTERNATIONAL INC,USD,62729.0000,80.0000,25938.0000,A,311821
142953,2019-12-31,2019,INDL,C,D,STD,MONDELEZ INTERNATIONAL INC,USD,64549.0000,80.0000,25868.0000,A,311821
142953,2020-12-31,2020,INDL,C,D,STD,MONDELEZ INTERNATIONAL INC,USD,67810.0000,79.0000,26581.0000,A,311821
142953,2021-12-31,2021,INDL,C,D,STD,MONDELEZ INTERNATIONAL INC,USD,67092.0000,79.0000,28720.0000,A,311821
142953,2022-12-31,2022,INDL,C,D,STD,MONDELEZ INTERNATIONAL INC,USD,71161.0000,91.0000,31496.0000,A,311821
142953,2023-12-31,2023,INDL,C,D,STD,MONDELEZ INTERNATIONAL INC,USD,71391.0000,91.0000,36016.0000,A,311821
143356,2015-12-31,2015,FS,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,757388.0000,49.3840,58028.0000,A,524113
143356,2015-12-31,2015,INDL,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,757388.0000,49.3840,57252.0000,A,524113
143356,2016-12-31,2016,FS,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,783962.0000,49.7390,59485.0000,A,524113
143356,2016-12-31,2016,INDL,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,783962.0000,49.7390,58884.0000,A,524113
143356,2017-12-31,2017,FS,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,831921.0000,49.7050,60452.0000,A,524113
143356,2017-12-31,2017,INDL,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,831921.0000,49.7050,59727.0000,A,524113
143356,2018-12-31,2018,FS,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,815078.0000,50.4920,63898.0000,A,524113
143356,2018-12-31,2018,INDL,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,815078.0000,50.4920,62998.0000,A,524113
143356,2019-12-31,2019,FS,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,896552.0000,51.5110,65799.0000,A,524113
143356,2019-12-31,2019,INDL,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,896552.0000,51.5110,64845.0000,A,524113
143356,2020-12-31,2020,FS,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,940722.0000,41.6710,57769.0000,A,524113
143356,2020-12-31,2020,INDL,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,940722.0000,41.6710,57031.0000,A,524113
143356,2021-12-31,2021,FS,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,937582.0000,40.9160,71593.0000,A,524113
143356,2021-12-31,2021,INDL,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,937582.0000,40.9160,70948.0000,A,524113
143356,2022-12-31,2022,FS,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,689917.0000,39.5830,59378.0000,A,524113
143356,2022-12-31,2022,INDL,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,689917.0000,39.8540,58648.0000,A,524113
143356,2023-12-31,2023,FS,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,721123.0000,40.6580,55180.0000,A,524113
143356,2023-12-31,2023,INDL,C,D,STD,PRUDENTIAL FINANCIAL INC,USD,721123.0000,40.6580,53907.0000,A,524113
144435,2015-12-31,2015,INDL,C,D,STD,BUNGE GLOBAL SA,USD,17922.0000,33.0000,43455.0000,A,311211
144435,2016-12-31,2016,INDL,C,D,STD,BUNGE GLOBAL SA,USD,19188.0000,32.0000,42679.0000,A,311211
144435,2017-12-31,2017,INDL,C,D,STD,BUNGE GLOBAL SA,USD,18871.0000,31.0000,45794.0000,A,311211
144435,2018-12-31,2018,INDL,C,D,STD,BUNGE GLOBAL SA,USD,19425.0000,31.0000,45743.0000,A,311211
144435,2019-12-31,2019,INDL,C,D,STD,BUNGE GLOBAL SA,USD,18317.0000,24.0000,41140.0000,A,311211
144435,2020-12-31,2020,INDL,C,D,STD,BUNGE GLOBAL SA,USD,23655.0000,23.0000,41355.0000,A,311211
144435,2021-12-31,2021,INDL,C,D,STD,BUNGE GLOBAL SA,USD,23819.0000,23.0000,59152.0000,A,311211
144435,2022-12-31,2022,INDL,C,D,STD,BUNGE GLOBAL SA,USD,24580.0000,23.0000,67232.0000,A,311211
144435,2023-12-31,2023,INDL,C,D,STD,BUNGE GLOBAL SA,USD,25372.0000,23.0000,59540.0000,A,311211
145046,2015-12-31,2015,FS,C,D,STD,ELEVANCE HEALTH INC,USD,61717.8000,53.0000,79197.7000,A,524114
145046,2015-12-31,2015,INDL,C,D,STD,ELEVANCE HEALTH INC,USD,61717.8000,53.0000,79156.5000,A,524114
145046,2016-12-31,2016,FS,C,D,STD,ELEVANCE HEALTH INC,USD,65083.1000,53.0000,84906.8000,A,524114
145046,2016-12-31,2016,INDL,C,D,STD,ELEVANCE HEALTH INC,USD,65083.1000,53.0000,84863.0000,A,524114
145046,2017-12-31,2017,FS,C,D,STD,ELEVANCE HEALTH INC,USD,70540.0000,56.0000,90080.5000,A,524114
145046,2017-12-31,2017,INDL,C,D,STD,ELEVANCE HEALTH INC,USD,70540.0000,56.0000,90039.4000,A,524114
145046,2018-12-31,2018,FS,C,D,STD,ELEVANCE HEALTH INC,USD,71571.0000,63.9000,92146.0000,A,524114
145046,2018-12-31,2018,INDL,C,D,STD,ELEVANCE HEALTH INC,USD,71571.0000,63.9000,92105.0000,A,524114
145046,2019-12-31,2019,FS,C,D,STD,ELEVANCE HEALTH INC,USD,77453.0000,70.6000,104242.0000,A,524114
145046,2019-12-31,2019,INDL,C,D,STD,ELEVANCE HEALTH INC,USD,77453.0000,70.6000,104213.0000,A,524114
145046,2020-12-31,2020,FS,C,D,STD,ELEVANCE HEALTH INC,USD,86615.0000,83.4000,121905.0000,A,524114
145046,2020-12-31,2020,INDL,C,D,STD,ELEVANCE HEALTH INC,USD,86615.0000,83.4000,121867.0000,A,524114
145046,2021-12-31,2021,FS,C,D,STD,ELEVANCE HEALTH INC,USD,97460.0000,98.2000,138680.0000,A,524114
145046,2021-12-31,2021,INDL,C,D,STD,ELEVANCE HEALTH INC,USD,97460.0000,98.2000,138639.0000,A,524114
145046,2022-12-31,2022,FS,C,D,STD,ELEVANCE HEALTH INC,USD,102772.0000,102.3000,156638.0000,A,524114
145046,2022-12-31,2022,INDL,C,D,STD,ELEVANCE HEALTH INC,USD,102772.0000,102.3000,156595.0000,A,524114
145046,2023-12-31,2023,FS,C,D,STD,ELEVANCE HEALTH INC,USD,108928.0000,104.9000,171382.0000,A,524114
145046,2023-12-31,2023,INDL,C,D,STD,ELEVANCE HEALTH INC,USD,108928.0000,104.9000,171340.0000,A,524114
145552,2015-12-31,2015,FS,C,D,STD,CENTENE CORP,USD,7339.0000,18.2000,22795.0000,A,524114
145552,2015-12-31,2015,INDL,C,D,STD,CENTENE CORP,USD,7339.0000,18.2000,22760.0000,A,524114
145552,2016-12-31,2016,FS,C,D,STD,CENTENE CORP,USD,20197.0000,30.5000,40526.0000,A,524114
145552,2016-12-31,2016,INDL,C,D,STD,CENTENE CORP,USD,20197.0000,30.5000,40412.0000,A,524114
145552,2017-12-31,2017,FS,C,D,STD,CENTENE CORP,USD,21855.0000,33.7000,48572.0000,A,524114
145552,2017-12-31,2017,INDL,C,D,STD,CENTENE CORP,USD,21855.0000,33.7000,48382.0000,A,524114
145552,2018-12-31,2018,FS,C,D,STD,CENTENE CORP,USD,30901.0000,47.3000,60369.0000,A,524114
145552,2018-12-31,2018,INDL,C,D,STD,CENTENE CORP,USD,30901.0000,47.3000,60116.0000,A,524114
145552,2019-12-31,2019,FS,C,D,STD,CENTENE CORP,USD,40994.0000,56.6000,75082.0000,A,524114
145552,2019-12-31,2019,INDL,C,D,STD,CENTENE CORP,USD,40994.0000,56.6000,74639.0000,A,524114
145552,2020-12-31,2020,FS,C,D,STD,CENTENE CORP,USD,68719.0000,71.3000,111491.0000,A,524114
145552,2020-12-31,2020,INDL,C,D,STD,CENTENE CORP,USD,68719.0000,71.3000,111115.0000,A,524114
145552,2021-12-31,2021,FS,C,D,STD,CENTENE CORP,USD,78375.0000,72.5000,126404.0000,A,524114
145552,2021-12-31,2021,INDL,C,D,STD,CENTENE CORP,USD,78375.0000,72.5000,125982.0000,A,524114
145552,2022-12-31,2022,FS,C,D,STD,CENTENE CORP,USD,76870.0000,74.3000,145054.0000,A,524114
145552,2022-12-31,2022,INDL,C,D,STD,CENTENE CORP,USD,76870.0000,74.3000,144547.0000,A,524114
145552,2023-12-31,2023,FS,C,D,STD,CENTENE CORP,USD,84641.0000,67.7000,155240.0000,A,524114
145552,2023-12-31,2023,INDL,C,D,STD,CENTENE CORP,USD,84641.0000,67.7000,153999.0000,A,524114
147579,2015-12-31,2015,INDL,C,D,STD,NETFLIX INC,USD,10202.8710,3.7000,6779.5110,A,516210
147579,2016-12-31,2016,INDL,C,D,STD,NETFLIX INC,USD,13586.6100,4.7000,8830.6690,A,516210
147579,2017-12-31,2017,INDL,C,D,STD,NETFLIX INC,USD,19012.7420,5.5000,11692.7130,A,516210
147579,2018-12-31,2018,INDL,C,D,STD,NETFLIX INC,USD,25974.4000,7.1000,15794.3410,A,516210
147579,2019-12-31,2019,INDL,C,D,STD,NETFLIX INC,USD,33975.7120,8.6000,20156.4470,A,516210
147579,2020-12-31,2020,INDL,C,D,STD,NETFLIX INC,USD,39280.3590,9.4000,24996.0560,A,516210
147579,2021-12-31,2021,INDL,C,D,STD,NETFLIX INC,USD,44584.6630,11.3000,29697.8440,A,516210
147579,2022-12-31,2022,INDL,C,D,STD,NETFLIX INC,USD,48594.7680,12.8000,31615.5500,A,516210
147579,2023-12-31,2023,INDL,C,D,STD,NETFLIX INC,USD,48731.9920,13.0000,33723.2970,A,516210
156155,2015-11-30,2015,INDL,C,D,STD,TD SYNNEX CORPORATION,USD,4444.1470,78.5000,13338.3970,A,423430
156155,2016-11-30,2016,INDL,C,D,STD,TD SYNNEX CORPORATION,USD,5223.2630,110.0000,14061.8370,A,423430
156155,2017-11-30,2017,INDL,C,D,STD,TD SYNNEX CORPORATION,USD,7698.5260,113.6000,17045.7000,A,423430
156155,2018-11-30,2018,INDL,C,D,STD,TD SYNNEX CORPORATION,USD,11480.4340,231.6000,20053.7640,A,423430
156155,2019-11-30,2019,INDL,C,D,STD,TD SYNNEX CORPORATION,USD,11697.9600,240.9000,23757.2930,A,423430
156155,2020-11-30,2020,INDL,C,D,STD,TD SYNNEX CORPORATION,USD,13468.5900,277.9000,24675.5630,A,423430
156155,2021-11-30,2021,INDL,C,D,STD,TD SYNNEX CORPORATION,USD,27666.3800,27.0000,31614.1690,A,423430
156155,2022-11-30,2022,INDL,C,D,STD,TD SYNNEX CORPORATION,USD,29733.9980,28.5000,62343.8100,A,423430
156155,2023-11-30,2023,INDL,C,D,STD,TD SYNNEX CORPORATION,USD,29412.8140,28.0000,57555.4160,A,423430
160329,2015-12-31,2015,INDL,C,D,STD,ALPHABET INC,USD,147461.0000,61.8140,74989.0000,A,518210
160329,2016-12-31,2016,INDL,C,D,STD,ALPHABET INC,USD,167497.0000,72.0530,90272.0000,A,518210
160329,2017-12-31,2017,INDL,C,D,STD,ALPHABET INC,USD,197295.0000,80.1100,110855.0000,A,518210
160329,2018-12-31,2018,INDL,C,D,STD,ALPHABET INC,USD,232792.0000,98.7710,136819.0000,A,518210
160329,2019-12-31,2019,INDL,C,D,STD,ALPHABET INC,USD,275909.0000,118.8990,161857.0000,A,518210
160329,2020-12-31,2020,INDL,C,D,STD,ALPHABET INC,USD,319616.0000,135.3010,182527.0000,A,518210
160329,2021-12-31,2021,INDL,C,D,STD,ALPHABET INC,USD,359268.0000,156.5000,257637.0000,A,518210
160329,2022-12-31,2022,INDL,C,D,STD,ALPHABET INC,USD,365264.0000,190.2340,282836.0000,A,518210
160329,2023-12-31,2023,INDL,C,D,STD,ALPHABET INC,USD,402392.0000,182.5020,307394.0000,A,518210
165649,2015-12-31,2015,INDL,C,D,STD,ENERGY TRANSFER LP,USD,71189.0000,30.0780,39076.0000,A,486210
165649,2016-12-31,2016,INDL,C,D,STD,ENERGY TRANSFER LP,USD,79011.0000,30.9920,34024.0000,A,486210
165649,2017-12-31,2017,INDL,C,D,STD,ENERGY TRANSFER LP,USD,86246.0000,29.4860,40289.0000,A,486210
165649,2018-12-31,2018,INDL,C,D,STD,ENERGY TRANSFER LP,USD,88246.0000,11.7680,53717.0000,A,486210
165649,2019-12-31,2019,INDL,C,D,STD,ENERGY TRANSFER LP,USD,98880.0000,12.8120,53827.0000,A,486210
165649,2020-12-31,2020,INDL,C,D,STD,ENERGY TRANSFER LP,USD,95144.0000,11.4210,38653.0000,A,486210
165649,2021-12-31,2021,INDL,C,D,STD,ENERGY TRANSFER LP,USD,105963.0000,12.5580,67085.0000,A,486210
165649,2022-12-31,2022,INDL,C,D,STD,ENERGY TRANSFER LP,USD,105643.0000,12.5650,89591.0000,A,486210
165649,2023-12-31,2023,INDL,C,D,STD,ENERGY TRANSFER LP,USD,113698.0000,13.7860,78312.0000,A,486210
170617,2015-12-31,2015,INDL,C,D,STD,META PLATFORMS INC,USD,49407.0000,12.6910,17928.0000,A,519290
170617,2016-12-31,2016,INDL,C,D,STD,META PLATFORMS INC,USD,64961.0000,17.0480,27638.0000,A,519290
170617,2017-12-31,2017,INDL,C,D,STD,META PLATFORMS INC,USD,84524.0000,25.1050,40653.0000,A,519290
170617,2018-12-31,2018,INDL,C,D,STD,META PLATFORMS INC,USD,97334.0000,35.5870,55838.0000,A,519290
170617,2019-12-31,2019,INDL,C,D,STD,META PLATFORMS INC,USD,133376.0000,44.9420,70697.0000,A,519290
170617,2020-12-31,2020,INDL,C,D,STD,META PLATFORMS INC,USD,159316.0000,58.6040,85965.0000,A,519290
170617,2021-12-31,2021,INDL,C,D,STD,META PLATFORMS INC,USD,165987.0000,71.9700,117929.0000,A,519290
170617,2022-12-31,2022,INDL,C,D,STD,META PLATFORMS INC,USD,185727.0000,86.4820,116609.0000,A,519290
170617,2023-12-31,2023,INDL,C,D,STD,META PLATFORMS INC,USD,229623.0000,67.3170,134902.0000,A,519290
170841,2015-12-31,2015,INDL,C,D,STD,PHILLIPS 66,USD,48580.0000,14.0000,85195.0000,A,324110
170841,2016-12-31,2016,INDL,C,D,STD,PHILLIPS 66,USD,51653.0000,14.8000,70898.0000,A,324110
170841,2017-12-31,2017,INDL,C,D,STD,PHILLIPS 66,USD,54371.0000,14.6000,89300.0000,A,324110
170841,2018-12-31,2018,INDL,C,D,STD,PHILLIPS 66,USD,54302.0000,14.2000,111461.0000,A,324110
170841,2019-12-31,2019,INDL,C,D,STD,PHILLIPS 66,USD,58720.0000,14.5000,107293.0000,A,324110
170841,2020-12-31,2020,INDL,C,D,STD,PHILLIPS 66,USD,54721.0000,14.3000,64129.0000,A,324110
170841,2021-12-31,2021,INDL,C,D,STD,PHILLIPS 66,USD,55594.0000,14.0000,111476.0000,A,324110
170841,2022-12-31,2022,INDL,C,D,STD,PHILLIPS 66,USD,76442.0000,13.0000,169990.0000,A,324110
170841,2023-12-31,2023,INDL,C,D,STD,PHILLIPS 66,USD,75501.0000,14.0000,147399.0000,A,324110
179621,2015-12-31,2015,INDL,C,D,STD,PHILIP MORRIS INTERNATIONAL,USD,33956.0000,80.2000,26794.0000,A,312230
179621,2016-12-31,2016,INDL,C,D,STD,PHILIP MORRIS INTERNATIONAL,USD,36851.0000,79.5000,26685.0000,A,312230
179621,2017-12-31,2017,INDL,C,D,STD,PHILIP MORRIS INTERNATIONAL,USD,42968.0000,80.6000,28748.0000,A,312230
